f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,genre,filename
-251.31829833984375,88.73773956298828,-41.75239944458008,37.90864562988281,-12.024271965026855,21.624099731445312,-5.853931427001953,25.719711303710938,-5.185972213745117,14.301179885864258,-7.550951957702637,10.464780807495117,-4.928892612457275,56.75428771972656,15.145415306091309,12.02444076538086,8.11943244934082,10.604412078857422,8.932204246520996,11.354559898376465,11.523946762084961,14.603808403015137,14.415403366088867,15.601094245910645,14.756511688232422,15.330520629882812,2192.705810546875,359.15704345703125,0.15243785083293915,0.04550773650407791,0.2258007675409317,0.29340049624443054,92.28515625,4066.4921875,624.4912109375,1912.0379638671875,166.37960815429688,0.0447186604142189,0.019870677962899208,25.773635864257812,7.2385101318359375,classical,classical.00091.wav
-299.71258544921875,103.67623901367188,-27.657272338867188,51.02833557128906,12.27966022491455,16.5087833404541,-10.941352844238281,-0.8949336409568787,3.835167169570923,12.960474967956543,-12.398089408874512,2.464722156524658,5.178436279296875,72.4447021484375,25.634614944458008,16.98394203186035,10.46874713897705,12.138019561767578,8.342585563659668,9.778186798095703,11.2747802734375,17.852737426757812,14.653674125671387,18.614837646484375,16.311134338378906,15.228693962097168,1807.430908203125,471.1292724609375,0.13095802068710327,0.0581209771335125,0.1811293065547943,0.29747113585472107,95.703125,3072.531494140625,801.0748291015625,1438.82470703125,226.34048461914062,0.08413399010896683,0.037969958037137985,25.330638885498047,7.70564603805542,classical,classical.00092.wav
-207.37747192382812,117.60778045654297,-41.40425491333008,13.253087043762207,-1.6882401704788208,15.532319068908691,-10.36276912689209,-1.8636897802352905,-12.76217269897461,7.0103325843811035,-0.7813688516616821,2.071812868118286,-8.2644681930542,40.86787796020508,14.58697509765625,23.380929946899414,12.473793029785156,8.32055950164795,10.327651023864746,12.659770965576172,11.902776718139648,9.802155494689941,11.319539070129395,14.487990379333496,12.653172492980957,13.632597923278809,1623.8299560546875,218.37615966796875,0.10825822502374649,0.02937307395040989,0.22696708142757416,0.2978758215904236,135.99917602539062,2732.10009765625,542.6951904296875,1551.481201171875,281.0214538574219,0.08248694241046906,0.04235474392771721,23.794546127319336,7.051783084869385,classical,classical.00093.wav
-385.7943115234375,128.62301635742188,-26.73168182373047,39.48326110839844,-2.1734619140625,16.760435104370117,-5.734195709228516,14.72441577911377,-3.090662717819214,12.311254501342773,-5.892706871032715,2.7925820350646973,3.6800177097320557,96.80145263671875,20.199262619018555,21.29547119140625,10.791901588439941,13.165159225463867,7.792198181152344,11.290148735046387,8.477177619934082,11.14741039276123,9.033858299255371,10.035680770874023,9.646061897277832,10.75758171081543,1424.101806640625,326.6031799316406,0.07015490531921387,0.0351264663040638,0.36893218755722046,0.300711989402771,184.5703125,2927.49072265625,700.41162109375,1697.020751953125,221.53692626953125,0.013991358689963818,0.009005173109471798,21.658029556274414,5.433170318603516,classical,classical.00094.wav
-422.6080322265625,89.84973907470703,-18.71620750427246,37.78641128540039,6.016749858856201,4.161733627319336,-1.9914650917053223,12.111291885375977,4.167896747589111,13.791266441345215,2.8296854496002197,5.886289119720459,6.122228145599365,82.79703521728516,31.839439392089844,20.931747436523438,10.435774803161621,11.800337791442871,8.914113998413086,10.302101135253906,11.105371475219727,11.37917423248291,12.198589324951172,9.19000244140625,10.29729175567627,15.750526428222656,1800.6383056640625,534.1424560546875,0.12435714900493622,0.06209782138466835,0.22755928337574005,0.29704079031944275,86.1328125,3426.4375,929.9601440429688,1780.9022216796875,250.89776611328125,0.01356380246579647,0.015148959122598171,24.0972957611084,6.416870594024658,classical,classical.00095.wav
-203.619384765625,111.2059555053711,-51.53665542602539,39.48582077026367,-10.562026023864746,11.913712501525879,-13.181607246398926,15.123318672180176,-7.29170036315918,13.37704849243164,-7.313064098358154,3.8404088020324707,-3.78200626373291,61.34740447998047,30.795970916748047,13.178933143615723,8.060453414916992,11.414155006408691,8.005151748657227,9.853263854980469,10.3826904296875,8.510109901428223,10.749892234802246,8.198439598083496,10.46749496459961,9.371238708496094,1932.837158203125,437.5833740234375,0.11752045154571533,0.04879891872406006,0.2930351495742798,0.28782033920288086,135.99917602539062,3573.16162109375,673.431884765625,1740.2335205078125,165.3355255126953,0.05697670951485634,0.028042824938893318,22.3463134765625,7.257198333740234,classical,classical.00096.wav
-280.7255859375,122.72235107421875,-14.398865699768066,26.855798721313477,1.3519740104675293,5.994227409362793,-13.104070663452148,3.375361680984497,-11.554337501525879,5.1937947273254395,-1.0517687797546387,2.7634668350219727,0.06284391134977341,33.62071228027344,15.16601276397705,13.021530151367188,6.1278815269470215,7.929805755615234,7.094504356384277,8.200230598449707,10.409612655639648,8.949658393859863,8.494152069091797,12.099446296691895,11.401223182678223,11.082132339477539,1494.1405029296875,303.7554931640625,0.08592125028371811,0.030279263854026794,0.2223227620124817,0.2885604500770569,103.359375,2781.1748046875,582.2992553710938,1670.8326416015625,177.9808349609375,0.036704182624816895,0.021552126854658127,23.314794540405273,7.099503517150879,classical,classical.00097.wav
-287.52099609375,101.73793029785156,-35.36899948120117,41.28276062011719,-12.745121955871582,17.284992218017578,-13.97829818725586,16.3118839263916,-5.59902811050415,13.66428279876709,-8.790592193603516,-0.05710599571466446,-13.769375801086426,70.55598449707031,17.46399688720703,14.58621597290039,7.487062454223633,11.320734024047852,7.3131184577941895,10.0233154296875,7.891557693481445,8.674407958984375,9.155722618103027,12.26619815826416,8.445247650146484,11.32856559753418,1953.012451171875,407.4952697753906,0.12349244952201843,0.04701986908912659,0.2899729609489441,0.2979617714881897,184.5703125,3780.543701171875,668.6600341796875,1865.8515625,150.08551025390625,0.029099641367793083,0.018219750374555588,23.257076263427734,6.979607582092285,classical,classical.00098.wav
-378.73931884765625,126.49873352050781,-18.81513023376465,42.87580871582031,-14.30518913269043,25.342689514160156,-14.641030311584473,18.70429039001465,-10.188718795776367,21.108089447021484,4.437037944793701,18.22564697265625,-10.274280548095703,22.141857147216797,12.522014617919922,5.964446544647217,5.86021089553833,7.547573566436768,6.116112232208252,5.60524320602417,6.279303073883057,8.813630104064941,7.959448337554932,6.033568382263184,8.121745109558105,7.309118270874023,1524.898681640625,216.20703125,0.08068318665027618,0.02014642208814621,0.3338889479637146,0.2805125117301941,95.703125,3325.10498046875,588.9807739257812,1868.9288330078125,146.63702392578125,0.010497971437871456,0.0020694967824965715,22.912717819213867,5.29810094833374,classical,classical.00099.wav
-23.184358596801758,70.25887298583984,3.818911075592041,28.329025268554688,13.764470100402832,5.725914478302002,3.9781453609466553,7.4515557289123535,2.64951753616333,8.495177268981934,-2.2885162830352783,2.079876661300659,-3.378119707107544,31.8974666595459,18.445404052734375,15.374104499816895,11.645461082458496,10.54783821105957,10.374817848205566,9.273741722106934,7.9569926261901855,7.815952777862549,8.507210731506348,8.552543640136719,6.475435733795166,7.920274257659912,2797.969970703125,596.4098510742188,0.1071372926235199,0.041887134313583374,0.38354596495628357,0.2849734425544739,86.1328125,6220.62890625,1342.2767333984375,2847.657470703125,325.5267333984375,0.24838431179523468,0.026706675067543983,19.80792236328125,4.130218505859375,country,country.00000.wav
-8.00119686126709,62.72800064086914,-1.458080768585205,28.115848541259766,9.972362518310547,9.353734970092773,5.420156002044678,9.82502269744873,3.0283052921295166,8.42697811126709,0.31103771924972534,6.545156002044678,0.7390595078468323,18.987031936645508,9.6528902053833,12.17939567565918,7.792746543884277,8.579517364501953,10.32039737701416,7.039093494415283,7.302872657775879,7.797084808349609,7.404032230377197,6.952225685119629,6.171800136566162,5.572092056274414,2937.832763671875,319.0632629394531,0.1269875168800354,0.029621928930282593,0.41387543082237244,0.281607061624527,129.19921875,6279.20361328125,791.559814453125,2839.5908203125,202.51300048828125,0.23043084144592285,0.02125626802444458,18.46030616760254,4.100040912628174,country,country.00001.wav
-120.72672271728516,79.31613159179688,5.453444957733154,34.8121337890625,16.550336837768555,13.15254020690918,6.239587306976318,9.98454475402832,-1.9874377250671387,6.765197277069092,-6.290685176849365,0.27700409293174744,-6.701879501342773,41.06486892700195,21.180707931518555,18.73773765563965,13.703669548034668,10.002055168151855,9.18298625946045,8.110979080200195,7.417720794677734,9.606072425842285,7.854755878448486,7.08290958404541,7.263344764709473,7.977899551391602,2307.539794921875,742.3866577148438,0.07413371652364731,0.06309381127357483,0.2972470819950104,0.3119024634361267,83.35433197021484,5187.34375,1330.6810302734375,2618.09521484375,316.6443176269531,0.146108016371727,0.039308127015829086,18.848896026611328,4.059224605560303,country,country.00002.wav
-57.759788513183594,95.7664794921875,-10.109318733215332,40.979637145996094,13.979035377502441,-0.9898583292961121,-0.18847127258777618,7.425077438354492,-3.6333374977111816,9.54513931274414,-2.9410641193389893,2.436251163482666,1.9947803020477295,36.5672721862793,28.702123641967773,20.3536319732666,13.900382041931152,11.55992603302002,13.093037605285645,10.344226837158203,10.045148849487305,10.178608894348145,8.977859497070312,8.638310432434082,8.950902938842773,7.299880027770996,2174.160400390625,755.289306640625,0.10256438702344894,0.048646699637174606,0.3769876956939697,0.28946417570114136,161.4990234375,4348.07373046875,1605.685791015625,2281.058837890625,454.8307189941406,0.20427070558071136,0.04381251707673073,20.605520248413086,4.216559410095215,country,country.00003.wav
-20.781349182128906,62.9504280090332,2.3044402599334717,30.773717880249023,6.973462104797363,6.50581169128418,6.323636531829834,9.873085975646973,3.4352970123291016,9.372201919555664,-0.40415793657302856,7.519415378570557,-0.9842739105224609,19.536479949951172,12.512723922729492,12.706579208374023,9.653580665588379,7.883638381958008,10.732003211975098,8.308581352233887,8.500849723815918,7.224203109741211,7.4369282722473145,7.239141941070557,6.46094274520874,6.592605113983154,2966.1572265625,439.2313537597656,0.1241610050201416,0.0355326272547245,0.3827643096446991,0.28605788946151733,117.4538345336914,6349.419921875,1086.0760498046875,2848.12353515625,272.9461364746094,0.20939329266548157,0.028376398608088493,18.681123733520508,3.9107558727264404,country,country.00004.wav
-24.69242286682129,62.38838577270508,-7.768984794616699,28.530288696289062,10.947265625,5.609288692474365,0.032920848578214645,13.834209442138672,3.01373028755188,9.866081237792969,0.8187443614006042,5.870721340179443,-1.2669297456741333,27.496702194213867,15.93281078338623,15.280559539794922,11.50424575805664,8.988818168640137,9.289050102233887,8.18073558807373,8.241592407226562,8.084327697753906,9.747343063354492,8.320930480957031,7.570267200469971,7.82932710647583,2926.86572265625,526.8947143554688,0.13645079731941223,0.047384943813085556,0.4173520803451538,0.28771018981933594,129.19921875,6172.42919921875,1082.054443359375,2736.2685546875,272.0208740234375,0.20384074747562408,0.038177333772182465,18.468210220336914,4.118931770324707,country,country.00005.wav
-23.146039962768555,71.35540771484375,1.3973156213760376,24.474510192871094,16.3499698638916,4.516972541809082,-3.9798617362976074,18.03827476501465,-3.3584671020507812,2.474036931991577,2.979959726333618,0.8368246555328369,-1.1464859247207642,24.340396881103516,20.720373153686523,16.531152725219727,11.695390701293945,12.482795715332031,11.330769538879395,8.877470016479492,8.158137321472168,8.411008834838867,7.630834579467773,6.959296703338623,6.6897430419921875,7.66466760635376,2800.21435546875,648.9641723632812,0.12843723595142365,0.05298633128404617,0.42083364725112915,0.28218862414360046,112.3471450805664,6004.4970703125,1410.0155029296875,2773.173095703125,327.18072509765625,0.21448013186454773,0.03988312929868698,18.943218231201172,4.016393184661865,country,country.00006.wav
-20.817459106445312,64.90751647949219,6.767101287841797,26.357126235961914,11.665423393249512,13.185628890991211,-1.9791066646575928,8.582197189331055,0.47289520502090454,7.44109582901001,-0.4149094223976135,6.945586204528809,3.660606622695923,28.347753524780273,18.357389450073242,13.926511764526367,10.722819328308105,9.762289047241211,8.153298377990723,9.339265823364258,7.5677595138549805,7.31995153427124,7.692902565002441,7.430124759674072,6.7740678787231445,6.428786754608154,2898.787353515625,614.2762451171875,0.11293582618236542,0.042239248752593994,0.42144912481307983,0.2868529260158539,103.359375,6400.052734375,1186.5338134765625,2878.966064453125,308.4945983886719,0.24406008422374725,0.025491852313280106,19.472253799438477,4.224897384643555,country,country.00007.wav
-19.723819732666016,76.66848754882812,-4.849719524383545,32.247581481933594,7.670154571533203,17.224525451660156,-1.4669177532196045,9.14332103729248,2.7177042961120605,9.111842155456543,-2.6976072788238525,7.503505706787109,0.33303114771842957,22.902484893798828,19.219284057617188,12.581663131713867,12.392752647399902,10.964520454406738,11.20421028137207,7.781813621520996,7.434594631195068,9.717079162597656,9.046762466430664,7.911389350891113,9.230530738830566,7.608513355255127,2506.16943359375,532.081298828125,0.1047397330403328,0.03445165604352951,0.3553504943847656,0.28812411427497864,66.25601196289062,5478.7919921875,1193.131103515625,2573.51513671875,345.2823791503906,0.2741972506046295,0.03205644339323044,20.422014236450195,4.232858180999756,country,country.00008.wav
12.163200378417969,58.977378845214844,0.9188626408576965,26.749126434326172,9.254704475402832,3.576305627822876,1.58315110206604,8.648173332214355,0.9710415601730347,11.627410888671875,-2.159726142883301,1.1948513984680176,0.47236940264701843,13.818474769592285,12.00732135772705,13.5184965133667,10.885604858398438,8.696586608886719,9.290090560913086,8.285003662109375,7.151427745819092,7.835941791534424,6.720541000366211,6.647068977355957,6.317812442779541,6.264101982116699,3191.484619140625,421.9966125488281,0.15687887370586395,0.04011588171124458,0.42975279688835144,0.2717230021953583,95.703125,6926.349609375,931.5198364257812,2948.097900390625,262.1756896972656,0.23653283715248108,0.03667513281106949,18.09185028076172,3.6563544273376465,country,country.00009.wav
-197.73265075683594,106.50902557373047,-4.434540748596191,37.64393997192383,-0.8606550097465515,-0.9555023312568665,-3.448014736175537,-0.051242224872112274,-9.299325942993164,-5.164658069610596,-4.245077610015869,-3.5471112728118896,-1.3499808311462402,65.21519470214844,30.60886573791504,24.04622459411621,17.87413787841797,17.296810150146484,12.700591087341309,12.071758270263672,9.504444122314453,12.335969924926758,12.41806697845459,9.932220458984375,9.769665718078613,8.673932075500488,1861.1849365234375,746.8405151367188,0.07651125639677048,0.0494128093123436,0.29136452078819275,0.30319392681121826,80.74951171875,3768.96044921875,1415.5546875,2127.18017578125,370.6423034667969,0.07468149065971375,0.033463798463344574,19.59709358215332,4.303903579711914,country,country.00010.wav
-199.09449768066406,61.18678665161133,9.970172882080078,23.455228805541992,10.26604175567627,0.021369297057390213,8.005173683166504,1.12496817111969,-4.887679576873779,9.501937866210938,-6.3442912101745605,3.86122727394104,1.628353476524353,73.16858673095703,37.52388381958008,23.43951988220215,15.499475479125977,15.163015365600586,13.334574699401855,12.736346244812012,11.479872703552246,10.967751502990723,11.257551193237305,9.399787902832031,10.457489013671875,9.890135765075684,2838.203369140625,1130.939697265625,0.11010515689849854,0.09543314576148987,0.30093860626220703,0.3075035512447357,112.3471450805664,6046.5302734375,2003.15869140625,2798.400146484375,449.1035461425781,0.07848472148180008,0.042720094323158264,21.38641929626465,5.171215534210205,country,country.00011.wav
-141.02310180664062,123.89308166503906,-2.4948008060455322,27.972536087036133,0.01281303633004427,1.2166240215301514,-11.020722389221191,-1.3764036893844604,-7.020709037780762,-6.118951320648193,-5.19248628616333,-2.1684279441833496,-4.593888282775879,44.46575927734375,34.021400451660156,18.325803756713867,14.834348678588867,14.244948387145996,9.068672180175781,10.994600296020508,9.998421669006348,8.189175605773926,8.188304901123047,10.044390678405762,7.566526412963867,7.413807392120361,1667.8626708984375,685.1295776367188,0.06406763941049576,0.033248379826545715,0.2964994013309479,0.3000178635120392,89.10291290283203,3440.69580078125,1663.8304443359375,2053.191650390625,528.388427734375,0.1268782764673233,0.044439997524023056,19.309267044067383,4.423738956451416,country,country.00012.wav
-126.18547058105469,77.63613891601562,3.1659162044525146,19.950847625732422,10.833183288574219,0.7266966104507446,5.217695713043213,-0.4929521381855011,-0.999363124370575,5.389013290405273,-3.735502004623413,-3.500471353530884,-5.331846714019775,45.64132308959961,23.192752838134766,18.685165405273438,10.3174409866333,13.153554916381836,10.192544937133789,9.538225173950195,8.867151260375977,8.832313537597656,9.334450721740723,7.387868881225586,6.796575546264648,7.0555925369262695,2812.41455078125,723.2394409179688,0.12956497073173523,0.04883861169219017,0.3681032061576843,0.2938500940799713,129.19921875,6062.8466796875,1682.205810546875,2842.08251953125,418.730224609375,0.08002934604883194,0.033342573791742325,18.68514060974121,4.496005535125732,country,country.00013.wav
-124.63310241699219,72.52176666259766,16.713680267333984,18.248218536376953,12.224788665771484,8.088155746459961,7.982229232788086,-0.5219014883041382,2.3674657344818115,-0.5643610954284668,-5.573391437530518,0.5387731790542603,-5.0671539306640625,48.315887451171875,24.349166870117188,17.606943130493164,13.42468547821045,10.996018409729004,8.943239212036133,8.176419258117676,7.817506313323975,8.7023286819458,7.629444599151611,7.026402473449707,7.81353759765625,7.845142364501953,2951.94873046875,983.3131713867188,0.12474225461483002,0.08164670318365097,0.3647681474685669,0.2969367206096649,135.99917602539062,6568.84375,1633.0516357421875,3036.2060546875,354.249755859375,0.09264680743217468,0.032391056418418884,18.999563217163086,4.602313995361328,country,country.00014.wav
-116.17637634277344,111.72994995117188,-5.24551248550415,33.995697021484375,-12.458563804626465,4.250616550445557,-14.428153038024902,8.494948387145996,-8.198229789733887,-1.3456501960754395,-12.559845924377441,-5.005492210388184,-2.149932384490967,49.395572662353516,28.803203582763672,18.1220645904541,9.905096054077148,10.455737113952637,7.369265079498291,8.272278785705566,9.295257568359375,9.737218856811523,7.219788074493408,6.16288948059082,6.441247940063477,5.76025915145874,1959.3372802734375,596.8204956054688,0.09426625072956085,0.04685038700699806,0.3796984851360321,0.282120019197464,151.99908447265625,4208.89111328125,1247.001953125,2147.103515625,320.90435791015625,0.10473949462175369,0.0258439090102911,18.73760986328125,4.685494899749756,country,country.00015.wav
-210.17332458496094,139.61767578125,-16.979991912841797,58.00302505493164,-9.65481185913086,-1.964507818222046,-18.00123405456543,-8.207505226135254,-11.778446197509766,-7.882442951202393,0.6071054339408875,-9.965226173400879,-6.466773986816406,57.792240142822266,28.637115478515625,28.38666343688965,14.29901123046875,15.269635200500488,9.107382774353027,9.510176658630371,7.814722061157227,8.732961654663086,7.511263847351074,9.85767936706543,6.5919694900512695,6.239518165588379,1425.8089599609375,481.77471923828125,0.06017386168241501,0.024269573390483856,0.3225773572921753,0.2969835102558136,107.666015625,2880.507568359375,1166.722900390625,1648.6148681640625,331.4112548828125,0.07976905256509781,0.02749483659863472,19.5944766998291,4.666607856750488,country,country.00016.wav
-171.33900451660156,137.3545684814453,7.964578628540039,28.53956413269043,2.7081968784332275,-0.5015100836753845,-2.9561004638671875,-1.1593420505523682,-6.159660816192627,-2.4005284309387207,-5.853388786315918,-2.166609287261963,-5.343712329864502,57.67680740356445,32.472713470458984,11.35498332977295,9.639707565307617,12.020755767822266,7.738970756530762,5.877518177032471,8.14968204498291,7.466302394866943,7.962721347808838,7.183119297027588,6.613917350769043,5.988577365875244,1469.784912109375,532.9652709960938,0.06385599821805954,0.02857435680925846,0.35718655586242676,0.28404346108436584,89.10291290283203,2966.873779296875,1361.2310791015625,1959.9876708984375,446.5459289550781,0.08870291709899902,0.01860712468624115,18.749614715576172,4.404596328735352,country,country.00017.wav
-131.1485595703125,102.99636840820312,-11.533306121826172,17.739639282226562,16.96238899230957,4.435607433319092,1.296534538269043,3.41845965385437,-1.4990546703338623,1.6171722412109375,-7.983499050140381,-0.8249753713607788,-8.876750946044922,44.53898239135742,23.146726608276367,18.25955581665039,12.779117584228516,12.665072441101074,11.813603401184082,10.89376449584961,8.905964851379395,8.114495277404785,9.472620010375977,7.533247947692871,8.198620796203613,7.497932434082031,2068.772705078125,585.3233642578125,0.09561053663492203,0.04034174978733063,0.3699391782283783,0.2873973548412323,86.1328125,4098.03369140625,1433.765380859375,2370.01953125,379.40130615234375,0.09677968919277191,0.03180070221424103,19.820926666259766,4.027950286865234,country,country.00018.wav
-256.0635681152344,163.1016082763672,-22.872879028320312,26.93337059020996,15.301941871643066,-3.5052199363708496,4.217087268829346,-0.7930168509483337,-9.463186264038086,1.756961464881897,-4.423062324523926,-3.6401736736297607,-4.252334117889404,72.56438446044922,29.562829971313477,26.95037269592285,19.45856285095215,15.626439094543457,12.684361457824707,12.74741268157959,9.963127136230469,9.294210433959961,7.807318210601807,7.818293571472168,7.020565032958984,7.151165962219238,1138.6702880859375,402.2637939453125,0.05095963180065155,0.03180370852351189,0.3157433569431305,0.30546247959136963,83.35433197021484,2117.470458984375,829.0838012695312,1462.04541015625,274.14324951171875,0.08205685764551163,0.056474607437849045,20.382030487060547,5.0832390785217285,country,country.00019.wav
-161.0912322998047,74.7069091796875,22.421598434448242,46.01198959350586,5.269036293029785,25.112390518188477,-0.5864292979240417,10.375497817993164,-6.83021879196167,5.049812316894531,-0.769786536693573,1.4022417068481445,-6.011288642883301,72.96217346191406,36.948055267333984,16.077871322631836,19.827348709106445,15.19092082977295,10.579183578491211,11.351832389831543,8.77723217010498,11.125391006469727,11.52824878692627,7.100826740264893,8.590903282165527,8.24545955657959,2409.267822265625,1034.338623046875,0.08685813099145889,0.07362531870603561,0.3655446469783783,0.29310163855552673,103.359375,5215.7353515625,1812.974853515625,2533.23095703125,391.9285888671875,0.10520260781049728,0.03146624192595482,19.987001419067383,4.342949390411377,country,country.00020.wav
-209.38938903808594,167.13980102539062,-20.86545181274414,36.81765365600586,10.305033683776855,3.9740636348724365,-5.662354469299316,-4.638091564178467,-6.23797082901001,-4.1778645515441895,-6.688474178314209,-3.263476848602295,-7.967005252838135,52.00715255737305,21.612634658813477,18.449899673461914,17.939546585083008,17.296356201171875,11.175046920776367,12.43411922454834,10.227724075317383,10.245267868041992,9.249283790588379,9.34477424621582,7.251453876495361,7.45626163482666,1043.9737548828125,321.1190185546875,0.04559534043073654,0.019623294472694397,0.288941353559494,0.3019467294216156,107.666015625,1945.0382080078125,746.3448486328125,1393.023681640625,226.99813842773438,0.10983680188655853,0.04092574492096901,20.306184768676758,4.813353538513184,country,country.00021.wav
-195.12416076660156,114.29300689697266,0.001429554889909923,38.178550720214844,11.291479110717773,-6.07515811920166,1.218828558921814,-0.004193096421658993,-15.420766830444336,-3.570899724960327,-6.125418186187744,-4.500051021575928,-0.12475666403770447,55.88364028930664,20.944400787353516,21.10567283630371,15.899984359741211,16.91046714782715,15.152563095092773,12.702594757080078,9.534917831420898,12.390809059143066,9.8655366897583,9.587750434875488,9.430211067199707,8.015008926391602,1719.337158203125,419.93450927734375,0.06805325299501419,0.026146790012717247,0.3214172422885895,0.3005097806453705,184.5703125,3448.595703125,1083.0009765625,2141.934326171875,327.5334167480469,0.07503542304039001,0.032033771276474,19.833595275878906,4.545409679412842,country,country.00022.wav
-353.0542297363281,110.63209533691406,32.743377685546875,24.164182662963867,18.746185302734375,5.92488956451416,-1.7401658296585083,3.8813748359680176,-2.9872539043426514,-1.9034862518310547,-2.8664543628692627,-0.9788744449615479,-6.4891204833984375,80.4656982421875,28.24404525756836,26.41408920288086,16.591115951538086,15.213644027709961,11.139137268066406,10.644132614135742,9.328426361083984,10.19383716583252,7.719324588775635,9.227840423583984,9.845794677734375,8.130681991577148,1496.569091796875,790.3270263671875,0.03548126667737961,0.043580878525972366,0.30551111698150635,0.31440016627311707,83.35433197021484,3056.18994140625,2098.097900390625,2333.083984375,496.04083251953125,0.038845717906951904,0.02164250798523426,20.3718318939209,5.282869338989258,country,country.00023.wav
-199.98284912109375,109.12154388427734,-5.546024322509766,48.13289260864258,1.2039802074432373,4.597491264343262,-9.15217399597168,-1.471274971961975,-11.665059089660645,-5.204099178314209,-11.550537109375,4.978348255157471,-4.9808197021484375,74.72285461425781,40.18654251098633,17.839557647705078,15.387895584106445,19.599395751953125,14.18569564819336,12.198644638061523,9.6672945022583,8.485898971557617,10.950812339782715,8.093988418579102,10.34029769897461,8.461335182189941,1739.3211669921875,756.5200805664062,0.08245982229709625,0.047732170671224594,0.2704443335533142,0.3012160658836365,129.19921875,3425.529296875,1531.8056640625,1907.3936767578125,399.23724365234375,0.09660106897354126,0.04094678536057472,21.411476135253906,5.032958984375,country,country.00024.wav
-200.5531768798828,119.65538024902344,-3.6046814918518066,31.952964782714844,9.957965850830078,15.293296813964844,0.6486003994941711,0.23646201193332672,-4.4767165184021,-2.310882329940796,-5.255605220794678,-2.473747730255127,-6.0480217933654785,63.48976516723633,31.6086483001709,17.507339477539062,16.491926193237305,14.281791687011719,13.229687690734863,9.959628105163574,9.780495643615723,8.58430004119873,9.076854705810547,8.016489028930664,7.312499523162842,8.277478218078613,1565.768310546875,642.2697143554688,0.05730313062667847,0.0397564135491848,0.34731099009513855,0.298587441444397,73.828125,3190.105712890625,1412.241943359375,2016.505615234375,386.6138916015625,0.07990662008523941,0.033665381371974945,19.8382568359375,4.295881748199463,country,country.00025.wav
-194.26962280273438,151.78431701660156,-3.034252643585205,29.480588912963867,9.101757049560547,5.985581398010254,3.78444504737854,3.7657220363616943,-5.869409561157227,1.5940247774124146,-3.766415596008301,0.9295918941497803,1.9723039865493774,55.90336227416992,31.181978225708008,20.132308959960938,18.175901412963867,17.054134368896484,12.16646671295166,12.21448040008545,12.150965690612793,10.536432266235352,9.909704208374023,9.804539680480957,8.185275077819824,8.467144012451172,1270.4149169921875,522.1277465820312,0.054831866174936295,0.029952291399240494,0.32973629236221313,0.2899066209793091,107.666015625,2498.260009765625,1263.440185546875,1702.2960205078125,366.04156494140625,0.10049913078546524,0.036178238689899445,19.832223892211914,4.7621612548828125,country,country.00026.wav
-100.73442840576172,106.97025299072266,-27.180389404296875,29.091337203979492,5.039496898651123,-5.429043292999268,3.24574613571167,-5.1666436195373535,-5.103821277618408,-0.8067116737365723,-3.8309824466705322,-2.7171006202697754,-6.651432037353516,43.99921417236328,21.14878273010254,23.913818359375,15.36612606048584,14.898798942565918,11.339405059814453,10.869529724121094,6.843414306640625,8.304020881652832,7.665407657623291,6.697849273681641,7.178062915802002,6.527157783508301,2012.1998291015625,425.3580017089844,0.09739509969949722,0.030560439452528954,0.3917749226093292,0.28635329008102417,92.28515625,3908.326416015625,1050.7579345703125,2140.549560546875,410.3933410644531,0.11655924469232559,0.032056741416454315,19.417905807495117,5.698494911193848,country,country.00027.wav
-169.19261169433594,132.806640625,-13.484967231750488,31.18226432800293,6.335588455200195,-3.7656242847442627,-2.0574629306793213,-3.6175503730773926,-4.556713104248047,1.2857977151870728,-6.986225128173828,-7.255014896392822,-1.3873172998428345,40.049644470214844,18.360532760620117,16.34636878967285,12.693684577941895,12.722161293029785,10.19123363494873,8.64859676361084,8.37884521484375,11.477136611938477,8.452187538146973,7.573244571685791,8.990090370178223,7.601747989654541,1474.0009765625,348.46563720703125,0.05981898680329323,0.02437201887369156,0.31836503744125366,0.29753416776657104,89.10291290283203,2925.357421875,772.420654296875,1885.7962646484375,278.6060485839844,0.09411101788282394,0.030844995751976967,20.61082649230957,5.208018779754639,country,country.00028.wav
-171.28872680664062,160.4967041015625,-17.804439544677734,30.512203216552734,7.514743804931641,-8.25604248046875,-5.670382499694824,0.13195087015628815,-8.836377143859863,-2.6552681922912598,0.7057316303253174,-3.7849600315093994,-6.500516414642334,47.40761947631836,24.78814125061035,21.977182388305664,13.298724174499512,13.606633186340332,11.63611888885498,8.540814399719238,8.522357940673828,8.756542205810547,7.248849868774414,9.729801177978516,7.604909420013428,7.525026798248291,1214.054931640625,382.9116516113281,0.0542086660861969,0.021584337577223778,0.309946209192276,0.29863640666007996,89.10291290283203,2274.111328125,977.7796020507812,1555.385009765625,391.70208740234375,0.11707953363656998,0.04504552483558655,19.33475685119629,4.090146064758301,country,country.00029.wav
